,data,label
624,들어 본 적이 있습니까? 앞으로 오지 마세요? 너처럼 괴로운 녀석과는 일할 수 없으니까 더 이상 일하러 가지마. 죄송합니다. 당신은 단지 인간의 패자입니다 죄송합니다. 죄송합니다. 빨리 짐을 싸게 해주세요. 천천히 폭발 나도 몰랐어요.,2
625,"당신은 무엇입니까? 아무것도 없지? 나에게 돌려주세요! 이봐, 이번에는 새로운 것이 아닙니다. 엄마가 생일 선물로 주었습니다! 어이, 조금 빌리자! 지금 이걸 취하고 있나요? 잠시 빌리자. 그게 어디야!",1
626,"이것을 환불하십시오. 여기 영수증입니다. 환불? 왜? 가능한 한 사용하시겠습니까? 아니, 샀는데 알아보니 기존 아이템이었다. 뭐라고 했니? 그리고 왜 몇 번이나 말해서는 안되는 소리를 합니까? 말할 수 없습니까? 딱 봐도 내 아들과 같은 해이지만 내 아들이다. 저는 손님입니다. 내가 손님이라면? 고객은 왕입니다. 이거야? 나는 행운을 원하지 않는다. 미안해? 본사에 고발합니다. 불평? 걸어서 뭐야? 환불 불가 지금",3
627,"잘자요, 이거밖에 없나요? 그만큼 일만 하면 뭐하고 있는 거야? 아니, 이 정도의 처리 시간만을 주고 어떻게 나에게 그렇게 많이 할 것이라고 말합니까? 이 아이, 지금 나를 공격하고 있다. 오, 죄송합니다. 순간적인 분노로 대죄를 저질렀습니다. 필요하지 않습니다. 당신과 같은 대용품이 필요하지 않으므로 다른 회사를 조사하십시오. 죄송합니다. 매니저, 이 회사는 나밖에 없습니다. 지금 나오면 가족 모두가 힘들다고 생각하지만, 그것은 나와 어떤 관계입니까? 엄마 아빠가 차에 쳐도 괜찮습니다.",2
628,"어이, 얼굴이 그렇게 보였는데 어떻게 가지고 다니는 거야? 그래서. 나라면 부끄럽게 자살한 것이다. 그냥 자살하면 어때? 나는 당신을 피하기 위해 아무것도하지 않았다. 쉽게 생각하십시오. 당신의 얼굴을 볼 때마다, 나는 질병으로 피해를 입습니다. 냄새가 어떤지 아십니까? 씻어주세요. 좋아. 별명이 휴먼 휴지통임을 알고 계십니까? 좋아요. 가라. 친구가 없어서 미안해서 대화를 시작했는데 이렇게 나오니 친구가 없어요. 죄송합니다",3
629,너의 말만 듣고 투자했지만 가족이 모두 길을 떠났다 미안해 나에게 이런 일이 일어날 것이라고는 생각하지 않았지만 죄송하다는 말은 필요 없잖아 내가 일부러 뭐했어? 개구리가 던진 돌에 맞는 것은 나뿐이다. 이미 일어난 일에 대해 무엇을 할 수 있습니까? 당신은 괜찮습니까? 당신은 제정신이 될 수 있습니까? 나는 모든 돈을 잃었고 여기까지 가고 싶지 않았다.,0
630,"이봐, 정말 나를 쫓고 싶니? 죄송합니다, 만족하십니까? 부모님도 찢어졌습니다. 부모님, 만지지 마십시오. 그때까지 꼭 준비하겠습니다. 죄송합니다. 제발. 배가 내리고 준비가 되면! ! ! ! ! ! 죄송합니다. 발표하자마자 배포합니다. 좋은가요? 만. 대답해주세요! ! ! 쌍둥이의 해는 돌았습니까? 예",0
631,"이봐, 그는 여기에 3개의 손가락만 있다. 그는 어떻게 손가락이 3개밖에 없는가? 하지 마십시오. 와우, 3개의 진짜 손가락. 당신은 그렇습니까? 장애가 있습니까? 그렇다면 이것을 무엇이라고 부릅니까? 엄지 손가락? 어이 왜 엄지손가락 검지를 멈춘다. 무엇이 문제인지 모르겠습니다. 미안해.",3
632,"반지 귀엽다 돈을 모아 사서 한 번만 나눠본다 예예와 예쁜 언젠가 빌려주고 이걸 비싸다. 우리 사이? ? 아직. 이봐, 괜찮아, 화가 났니?",1
633,진짜 오른쪽에 닿으면 왜 그렇습니까? 조금 실수 했는데 왜 그럴까? 모르겠어요. 아무것도 아십니까? 죄송합니다.,0
634,"수아 씨, 조금 화장실에서 봐. 예? 무엇을 하시겠습니까? 선배가 말하면 그냥 온다. 왜 그렇게 말하는 거야? 네, 죄송합니다. 예? 무엇을 말하는지 잘 모르겠다. 그럼 내가 잘못한 적이 없다고 생각합니다. 선배와 대화하는 것은 정상입니까? 단지, 그대로 말하는 것입니다.",2
635,"안녕하세요, 챕챠라고 했나요? 왜 엄마에게 키스하지 않습니까? 그냥 잡채가 아니라 철건처럼 두드린다. 오, 어떤 생일 선물을 준비하고 있습니까? 마음에 들었다고 생각했습니다. 누가 이것을보고 싶습니까? 오, 죄송합니다. 죄송합니다",3
636,"오, 거기 있니? 팔이 많이 무겁습니까? 빛나는 것은 무거울까 걱정인데 왜 그럴까? 하지 마십시오. 당신의 손목은 금 팔찌보다 얇습니다. 네 걱정이니까 아 팔이 아파서 부탁드립니다.",1
637,"이봐, 거기 학생이야? 죄송하지만 돈을 받을 수 있나요? 나는 돈이 없다. 서둘러. 난 없어요. 뒤를 돌아보면 어때? 예? 서둘러, 내가 당신을 죽이기 전에! ! 예, 여기",1
638,"왜 이렇게 이기적인가? 아니, 솔직히, 너무 자기 중심적인 것을 알고 있습니까? 나? 음. 친구가 없지만 내가 뭘 잘못하고 있는지 알고 생각해서는 안됩니까? 누가 당신에게 말해야 하는지 아십니까? 죄송합니다. 어떻게 되나요? 정말 어안이 터무니없는 태도가 왜 그렇게? 난 당신과 친구와 놀고 있다고 생각하지 않습니까? 갑자기 왜 이렇게 되었는지 모르겠어요. 내가 뭘 잘못하고 있는지 확실하지 않으면 공부하십시오. 어쨌든 나는 너를 처음 본 때부터 너를 좋아하지 않았다.",3
639,"친구나 노래방에 가는데 왜? 그냥 돈이 없어졌는데, 이게 뭐야? 만원 감소",1
640,"철수 씨, 아직이 서류가 없습니까? 네, 아직 사본이 많이 있습니다. 사본은 사본입니다. 아직 작동하지 않는 경우 어떻게 해야 하나요? 이 항목을 창고로 되돌립니다. 함께 해주세요. 나는 내 일을 진행할 수 없다. 매니저, 저에게 너무 많은 일을 맡겨주세요. 두드려 쓰러뜨리고 집으로 돌아가서 아이를 봐.",2
641,당신은 나를 괴롭히고 당신은 나를 더 짜증나게 한다. 당신은 먼저 무엇을 다투고 있습니까?,0
642,"그래, 너 블랙? 무엇? . 왜 안돼? 아니, 왜 이렇게 어색한가? 일부 깜박임이 아닙니다. 아. 우리 부모는 피부가 조금 검게 변하기 때문에. 아, 부모님도 놀랄까요? 말이 조금 지나치네요. 승우여, 부모님도 흑인입니다. 지씨의 말대로 예민한데 부모 중 한 명이 외국인이거나 그렇지 않다. 잘 부탁드립니다. 엄마는 흑인인가, 아빠는 흑인인가? 그렇지 않다면 왜 피부가 이렇게 까맣습니까? 페인트로 바르면 별로 나오지 않습니다. 당신의 말을 조심하십시오! 정말 그렇지 않습니다!",3
643,"신장은 몇개입니까? 내 동생이 하나 필요합니다. 예? ? ? 당신은 혈액형이 5형이고, 형도 5형입니다. 그렇지는 않지만 내 딸도 이식이 필요합니다, 엄마의 딸? ? 딸을 먹기 위해 어디에 팔았습니까? ? ? 그것은 사실입니다. ? 형이 먼저 와서 인간 준비 중입니다. 딸을 오랫동안보고 싶다면 부탁하지 마십시오.",0
644,"근무 시간에 영화를 보십니까? 아, 죄송합니다. 매니저의 현실과 영화가 같은 것을 아십니까? 이런 픽션의 이야기가 좋다니 유감입니다. 퇴근 후 여유 시간에 봐 죄송합니다. 안녕 미친 일을 끝내야 하지만 일이 끝나면 무엇을 해야할지 모르겠다. 당신은 살인자입니까? 내 아들은 12살이고 너보다 성숙해 보인다. 오, 그래, 도대체 무엇을 해야 하나요? 죄송합니다. 시끄럽다.",2
645,여기가 어디인지 아십니까? 여기가 어디야! ! ! 비명을 올릴 때마다 손가락 하나가 사라진다. 여기는 어디입니까? 왜 내가 여기로 데려온거야? 이제 마취를 시작합니다. ? 주사는 그리 아프지 않을 것입니다. 무슨 말인가? 당신은 매우 건강한 것 같습니다. 비싸게 살거야. 이것은 잘못되었습니다. 이것을 풀어주면 돈을 두 배로 해준다. 지금 나와 협상하고 있니?,0
646,"내 말이 흥미롭다고 생각하십니까? 해보지 않겠습니까? 죄송합니다. 아니, 내가 웃고 어깨를 치고 웃지 않니? 아니. 죄송합니다. 나는 당신의 2층에 살 때마다 시끄럽게. 정말 나에게 만족하십니까? 아니. 다시 한번 이렇게 나의 눈에 띄면 칼을 가지고 너희들의 집에 간다. 더 이상 그렇게 하지 않습니다. 이번에 만나요. 집에서 쥐 죽은 것처럼 살라고 말하지 않으면 전부 베어 죽여 버린다. 죄송합니다.",0
647,내 딸에게 이 약을 먹으면 고기가 떨어진다고 들었어? 내 딸은 체중 감량을 필요로하지 않았기 때문에 다이어트 약을 거부했습니다. 그러나 그는 갈망했기 때문에 처방했다. 그게 아니야? 당신을 위해 내 딸이 죽었다! 왜 내 잘못인가? 그녀는 내가 처방했을뿐만 아니라 너무 많은 약을 먹었다. 이 킬러의 의사입니까? 널 놓지 말고 널 죽일거야! 내 딸처럼 한 번만 죽는다. 무엇을 말하고 있는가? 나와! 이 병원의 소문을 넓히고 얼굴을 운반하지 마십시오! 한 번 스스로 해보세요. 하고 싶다면 시도해보세요! 좋아. 시도해 보시겠습니까? 너처럼 다른 사람을 비난하는 사람을 많이 보았다. 나도 생각해!,0
648,당신은 롤에 나쁜 사람입니다. 난 당신이 당신의 아이보다 낫다고 생각합니다. 그녀는 개년이지만 그녀는 미쳤다.,3
649,"오, 이 아이를 보면, 그는 대답하지 않습니다. 내가 너를보고 때렸어? 다소 너의 자존심 때문에 지금보다 더 맞는거야? 그러나 나는 싫어, 옆집을 잘 잡는다. 당신이 없어서 외롭다면, 당신은 맞습니다. 그만두고 싶다면 내 질문에 정직하게 대답하면 좋지 않습니까? 그것은 일어나지 않을 것입니다. 내가 여기에서 나오면 당신을 보내지 않을 것입니다. 아, 정말 아직 살아 있고, 죽어도 입이 떡이 됩니다. 오늘 해보시겠습니까? 입만 벌리나요? 여기서 멈추다",0
650,"이봐, 너의 얼굴을 보면 내가 뱉어 보인다. 왜 내게 이것을 할까? 주워 거리에서 놀아요! ! 잘하고 쵸파 정말 죽고 싶습니까?",0
651,"헤어지고 내 형제에게 어떻게 할 수 있을까? 이해하려고 노력했지만 우리는 잘 맞지 않는다고 생각합니다. 오빠, 정말 내가 죽은 것을보고 싶니? 손목을 당겨 죽습니다. 게다가 왜 내가 마지막으로 수면제를 먹는다고 말했는데 너무 피곤합니다. 죄송합니다. 나는 이미 유언을 썼다. 그녀는 형에게 강간당하고 너무 충격을 받고 자살했다. 어떻게 하면 좋을까? 형은 영원히 내 옆에있다. 좋아, 이제 집에 가자. 널 사랑해 자기",0
652,괜찮다고 생각했나요? 당신은 나를 죽일 수 있습니다. 내가 잘못되었습니다. 죄송합니다. 다시 말해서 미안해. 느린. 당신과 당신의 아내도 죽인다. 이것을보십시오. 죄송합니다. 그는 나를 정중하게 다루었기 때문에 무슨 일이 일어났다고 생각합니까? 아니. 손목을 당기거나 눈길을 끌지? 죄송합니다. 나를 구해주세요.,0
653,"당신의 가족은 어떻습니까? 보이지 않니? 아니요, 조금 시간이 지나면 수정할 것입니다. 일을 빨리 끝내야 하기 때문에 빨리 고치는. 그런 식으로 말하지 말고, 언제까지 해결해 주면 일을 해줘 아무것도 없다! 그럼 내게 일하자. 글쎄, 그럼 일 약속을 지켜라. 네, 반드시 지킵니다. 괜찮아.",0
654,"여기. 즐겨찾기에 문의하십시오. 아, 죄송합니다. 남자 친구가 있습니다. Ji는 꼬리를 첫째로 두고 그 후에 . 너와 바람을 피웠어? 가볍게 웃었다. 당신이 못생겼다고 말하는 데 관심이 있는 척했습니다. 지금 뭐라고 했니? 남자 친구가 있다면 이렇게 음란하게 입어야합니까? 지금 성희롱입니다. 삼촌. 간다. 가지 않는다고 신고합니다. 레깅스에 너무 짧은 티를 입으면 보고 싶지 않습니까? 똑바로 옷을 입으십시오. 성희롱에 있었다고합니다. 여기에 신고하십시오.",3
655,"방에 냄새가 나는 젖은 양말을 놓습니다. 아니요? 나가 아니라 너의 말이 맞아 왜 나를 미워하고 그것이 나일까라고 듣는지? 좋아. 나는 너에게 틀린 적이 없지만 가족이 부자라는 것은 유감입니다. 그럼 내 방에 더러운 양말, 진흙, 쓰레기를 계속 넣어? 돈을 자랑합니까? 그 학생은 고급 가방과 같은 것을 가지고 있습니다. 운이 없기 때문에 말할 수 없습니다.",3
656,"나. 이 경쟁에서. 나는 확실히 그것을 할 것이다. 무엇? 그래, 소희! 함께 승리합시다! 아니. ? 난 꼭 꼭 뜬다. 음. 무엇! 좋아! 그동안 나는 운이 좋았다. 당신은 원래 나보다 훨씬 빠릅니다. . 당신은 진짜 바보가 아닙니다. 언제나 당신 뒤에 숨어있는 것이 얼마나 우울한지 알고 있습니다! ? 소희. 왜 갑자기 우리 내일은 대회인가? 그렇지 않으면 내가 당신을 이길 수있는 유일한 방법은 경쟁 할 수없는 경우입니다. 무슨 말인가? 잘 작동 uh . 소희. 그것. 이게 뭐야? ? 그물. 그것은 파멸입니다! 달리기를 멈추는 것 외에는 방법이 없다. ! ! ! ! ! ! ! ! ! ! ! . 당신. 얼마나 고통에 살고 있는지 모른다. ! ! ! ! ! 끄기! ! ! ! ! ! 아니. 아니. 소희. ! ! ! ! ! ! 그것을 내려주세요! 아. 오지 마라. ! 꺄악! !",0
657,"안녕하세요. 오, 안녕하세요, 지방 경찰청입니다. 무엇을 하시겠습니까? 대포 계좌 거래가 적발되었다는 정보가 있고, 전화하겠습니다. 대포 통장입니다. 올해 은행 계좌를 개설한 적이 있습니까? 난 하나 있어요. 그 통장 사본과 신분증 사본을 오늘 내게 제출하십시오. 현재 은행 계좌 문제는 유일한 피해자가 아닙니다. 대포통장을 만들었다는 거죠? 당신은 맞습니다. 빨리 제출해야 한다고 고소받더라도 말할 일이 없다.",1
658,"당신이 좋다고 말하면, 내가 말하는 것을 시도하십시오. ? ? 치고 싶습니까? 우리는 친구였습니다. 친구? 미친 당신과 나는 왜 친구입니까? 나는 당신이 요구한 모든 것을 했다. 중지합니다. 오면 많이 올라간다. 팔다리를 자르고 싶습니까? 내가 틀렸기 때문에 화가 나서 입을 열지 마라. 살고 싶다면. 좋아요",0
659,"오늘은 공기가 흐려져야 합니다. 수ㅡㅡㅡ 오늘은 숨이 안 좋아요. 아니, 회사에서 기침을 조금 적당하게 하지 말라? 시끄럽게 죽을 어릴 때부터 호흡기가 나빠서 천식을 앓았기 때문이다. 죄송합니다. 그리고 당신은 매일 무엇을 빨아요? 분무기? 너도 그만해 미쳐 버립니다. 가능한 한 적은 사용을 위해 노력합니다. 인공호흡기나 뭐 그런 일을 주고 있어? 여기, 하지만 왜? ? ? 아니, 그는 쓰는 것을 줄이려고 했다고 말했다. 도움에 집에 가기 전에 준다. 직장에서 하루에 한 번만 사용하십시오. 그러면 문장의 양이 줄어들 것입니다. 대리인. 서둘러주세요. 지금 숨이 있습니다. 서둘러. 두려워하지 마십시오. 죽기 때문에 적게 쓰려고 생각합니다. 컨디션 좋고, 너도 잘 컨트롤해야 한다.",2
660,"김대리야이리와 장팀장에게 전화했나요? 예, 출근 시 입는 옷은 무엇입니까? 집에 다리미가 없습니까? 사무직이라면 세탁하고 옷을 놓아 나가야 한다. 늦게까지 일해 죄송합니다. 죄송합니다! ? 정말 미안해? 모든 수치를 부서에만 남겨 죄송합니다. 일이 너무 많습니다. 지쳐서 내일도 나오면 몸에 조심해. 그리고 이 서류를 가지고 작업을 하고 내일 아침에 출근할 때까지 책상 위에 놓으십시오. 이 사람을보고 일하고 싶지 않아? 일하고 싶지 않다면 때리십시오. 아니고 함께 일하는 사람이 많으니까 죄송합니다. 나는 그것을 한다.",2
661,"안녕하세요 김대리 매니저! 무엇을 하시겠습니까? 아니, 무슨 일이 일어나고 있는 것이 아니라 김대리는 최근에 살고 있는가? 예? . 왜? 너는 뚱뚱해. 오, 다리를 봐. 코끼리 다리라고 생각합니다. 코끼리도 아니다! 예? . 코끼리 다리? 최근 자기 관리를 열심히 해야 하는데 김대리도 죽여야 한다! 그렇지 않니? 사장. 그러나 당신의 말은 매우 엄격합니다. 무엇이 그렇게 심각한가? 모두 김대리 생각하고 말씀하셨으니까 기분을 올리지 마세요. 그런 김대리를 본 적이 없는데, 사람들이 매우 예민! 사장. 죄송합니다만, 코끼리의 다리는 조금 어긋나지 않는 것 같습니다. 다음 번부터주의하십시오.",2
662,이런 돈. 학원비입니다. 당신은 맞습니까? 엄마에 맞고 싶지 않다면 학원비에 화가. 날 봐줘,1
663,제발? 이유는 없습니다. 중지합니다. 그것은 단지 재미있다. 너무 지쳐서 너는 내 장난감이야. 짖는다면 짖고 굴러 굴릴 것이라고 말해주세요. 살고 싶다면 그만두고 지금 그만해? 아직도 지루하다.,3
664,"내 대리인이 일하러 오는 예! 마지막 아이디어가 있나요? 내가 생각한 생각과 비슷했다. 그래서 나는 계획에 내 이름을 올렸다. 불만이 없습니까? 아. 무엇. 당신의 표현에 어떤 문제가 있습니까? 이런 생각이 떠오른다고 생각하는 사람은 당신뿐입니까? 아. 아니. 아래에. 이 사람은 나에게 재미있는 사람입니까? 아니요, 죄송합니다. 승진할 수 없습니다. 당신의 상사가 그렇다면, 그렇게하십시오! 죄송합니다. 요리사. 앞으로도 잘 부탁드립니다. 나와!",2
665,"모두 비활성화되어 있습니까? 왜 무조건 돌보려고 하는가? 도움이 필요하기 때문입니다. 아니, 그럼 장애가 생겨서는 안됩니다. 왜 피해를 입어야 하는가? 장애가 태어나고 싶어서 태어났나? 나에게 그런 것을 강요하지 마십시오. 나는 비장애자입니다.",3
666,"와우, 성적을 봐. 그 사람의 성적이 맞습니까? 공부는 유전입니다. 부모님과 비슷합니까? 이미 분위기는 저조한데 모두 함께 웃고 모두 성적을 봐! ! 부모님은 대학에 가지 않았다고 말했나요? 그러니까 고등학교도 졸업했을 것이다. 당신은 무엇을 알고 있다고? 당신은 무엇을 알고 있습니까? 우리는 무엇을 알고 있습니까? 아버지 이백천이 집까지 와서 지하실에 내렸다고 한다. 내가 뭘 잘못 했니? 난 그냥 즐긴다. 이유가 있나요?",3
667,조금? 장애인을 좋아하니? 아니. 나는 당신이 우리와 같은 수업에 있는 것을 싫어합니다. 죄송합니다. 은퇴해서 죄송합니다. 어렵다. 전학. 나에게 무엇이 문제인가?,3
668,"내 친구는 내가 곤란했지만 지난번에는 만원을 빌렸다. 이번은 정말 마지막입니다. ? 뭐라고 말했는데 좋은 말할 때 주고, 맞지 않으면 마지막이다",1
669,"oh 난 네가 왜 이렇게 미워하는지 모르니까 물어봐? 부모님이 잘 돌봐달라고 했지만 솔직히 조금 부족하다. ? 그래, 정말 나쁘다. 당신은 늦지 않은 아이입니다. 당신과 만나면 무시된다고 생각합니다. 나를 떠나지 마라.",3
670,"그러한 법을 제안하는 당신은 누구입니까? 내가 해야 할 일을 한 것만으로 설문 조사에서 의견을 토대로 제안서를 작성했습니다. 그러면 국민 동의는 받았습니까? 그 법률 때문에, 당신을 위해 최근에 사는 것은 어렵지만, 다른 면에서는 대부분의 사람들이 혜택을 받고 있습니다. 가능한 한 보상할 수 있는 다양한 방법을 찾아보자. 그럴 필요도 없고 그냥 죽으세요. 당신이 죽고 이것이 문제가되면 법은 사라집니다. 그것은 아무것도 바꾸지 않을 것입니다. 그것에 맞는 보상 포인트를 찾는 것이 최선이 아닐까요? 괜찮아, 오늘 죽으면 그냥 죽여버릴거야. 죽어라. 너 때문에 힘들다. 죄송합니다.",0
671,닉네임을 알려주시겠습니까? 글쎄? ? 형의 별명은 도시바입니까? ? 이웃 바보! ! 당신의 형은 내 동생이 아니라 이웃의 바보입니다. 왜 안돼? ? 몸도 불편하고 마음도 불편하다면 바보 아닌가? 말이 너무 심하다. 거짓말을 하지 않았나요? ? . 사과하다,3
672,"우리 그룹은 당신과 나 모두입니다. 좋아요. 다른 그룹은 모두 3개입니다. 오, 나도 여기있어. 그래? 지금 들리지 않는 것은 무엇입니까? 네, 아무도 없다고 말하는거야? 무언의 소리를 들었을 것입니다. 음. 그것은 내가 말한 것입니다. hey we know 우리는 귀가 없다고 생각하지 않습니까? 결국 그는 깨닫지 못한다. 그것이 내가 당신을 미워하는 이유입니다.",3
673,"금과장의 행운을 빕니다. 누가 회사를 이끌고 있는가? 왠지 이것은 불공평하게 보인다. 김 과장이 그렇다면 어떻게 할까? 그래서 아직 부장인데 하늘이 부끄럽지 않습니다. 당신 같은 대답은 다소 방해가 됩니다. 당신은 확신합니까? 기다린 후 아니오를 참조하십시오. 매니저, 내가 할 수 있니? 잘하자 이번 프로모션에서 이길 수 없으면 다음 프로모션은 사라집니다.",2
674,"그렇지 않으면 그는 더 좋았을 것입니다. 좋아. 무능한 아버지라면 친절했을 것이다. 음. 집에서 물려받은 토지가 1에이커도 없으면 열심히 일해야 했다. 이제 그만 퇴근하고 집에 돌아가면 언제나 같은 목소리로 사람을 괴롭힌다. 아빠! 당신이 말한 모든 것이 맞습니다. 그냥 들어주세요. 모든 아이들은 알고 있습니다. 당신이 아버지가 아닌 아버지라는 것. 아래에. 당신이 조금 이상한 아들이라면, 당신과 같은 아버지는 이미 아들을 여러 번 치고 있습니다. 알고 있니?",3
675,"나에게 진실을 말해줘. 무엇을 말하고 있는가? 나는 모든 것을 알고 있다. 거짓말을 생각하지 마십시오. 나는 아무것도 하지 않았다. 당신을 죽이는 것은 아무것도 없습니다. 무슨 뜻입니까? 정말 죽고 싶어서 빨리 말해주세요! 정말 아무것도 하지 않았다! 오, 총으로 당신을 쏴! 진짜이니까!",0
676,"어리석은 것처럼 굴복하지 마십시오. 말이 되지 않는 것을 하면 칼이 목에 갈 것이다. 도와주세요! 가만히 있다! 죄송합니다. 외치지 마라. 신호가 있고 다른 사람이 오면, 당신은 나를 죽이고 내가 도망. 죄송합니다.",0
677,"계속 이렇게 나오면 나 혼자가 아니야! 매번 이렇게 나오는데 우리가 할 정도로 했어요! 당신은 무엇을 충분히 할 것인가? 당신은 와서 우리 집에 살고 있습니다! 얼마나 시끄러운지 아십니까? 그럼 와주세요! ! 모든 방에 매트를 설치하고 조용히하고 아이들이 놀지 않도록 얼마나 제어합니까? ! 당신의 집이 위의 집에서 이런 식으로 나오면 어떻게됩니까? 무엇? 당신은 지금 무엇을 의미합니까? 시끄러운 것은 사실입니다! 그렇다면 저 없이 이것을 하고 있다고 생각하십니까? 우리는 가능한 한 많이 했다! 더 이상 할 수 없어! ! 아, 무슨 뜻이야? 집에 불을 붙이자! ! ! 뭐라고 했니? 시도하고 경찰을 부르자! ! 선언? 열심히! ! 그 전에 널 떠나지마! ! ! 모두 죽이고 나만 죽여! ! 당신이 원하는대로 미친! ! !",0
678,"아, 김 과장은 결혼 적령기가 지나간 것이 아닌가? 아. 나는 아직 모르겠다. 아니요, 다른 사람들은 무엇을 하고 만나서 결혼했습니까? 내가 원하는 것은 그것이 아니라고 생각합니다. 아. 나의 나이에 결혼하는 것도 실력입니다. Ayy, 차장, 그런데 지금 김 과장을 만나는 사람들이 있는 것 같다. 아 그래? WHO? 몇 살입니까? 꽤? 일은 무엇입니까? 아. 시간이 있으면 알려드립니다. 무엇. 왜 이상한 사람과 사귀는가? 나중에 이야기합시다.",2
679,우리는 내일 회의가 있다는 것을 알고 있습니까? 네! 회의를 위한 모든 준비가 완료되었습니다. 옷은 내일 잘 입고 입어주세요. 네. 제대로 입을 수 있습니까? 단정하는 것보다 조금 도발적으로 입어 보는 것은 어떻습니까? 그러나 그것은 중요한 회의입니다. 그것이 바로 그것입니다. 무엇을 해야할지 모르겠다면 몸에 제거해야 합니까? 나. 내일 중역에 참석하게 됩니다. 그래서 내가 이야기도 하고 송찬도 주문하는데 이씨는 “내가 가서 관심과 관심을 끌면 더 쉬울까?”라고 말했다. 능력있는 남자 사원이 아니라 이 대리를 모시고 있는지 모르겠습니까? 조금 말하지 않는다고 생각합니다. 나는 자신감 있고 그것을 실현할 준비가되어 있습니다. 왜 내가 말하기가 어렵습니까? 내일 회의를 놓치고 싶습니까? 몸에 조심해,2
680,"그 아가씨, 뜨거운 아메리카노 한잔주세요. 우리는 당신의 순서를 다시 확인합니다. 따뜻한 아메리카노를 좋아하니? 여러 번 말하지 않으면 이해할 수 없기 때문에 가져와서 뜨거운 것, 뜨거운 것. 고객 주문하신 아메리칸 한잔입니다. 나는 그것에 빨대를 둔다. 꿀. 여기! ! ! 차가운 물건을 찾았는지 몰라? 이것은 추운가? 아, 내 손님이 얼굴에 뿌리면? 그리고 두 번 확인했지만 따뜻한 것으로 주문했습니다. 사과하지 않으면 업무 방해로 곧바로 전해드립니다. 신고하세요! 당신은 바람을 피웠다. 나는 차가운 것을 요구했다. 따뜻한 물건을 받았습니까? 왜 수식은 알고 얼굴에 쏟았는데, 그렇게 잘못 됐습니까? 빨리 사과하십시오. 사과드립니다. 병원비 전액 받습니다. 착각하는 것 같지만, 이 카페에 당신과 나밖에 없습니까? 당신의 얼굴로 시작하지만 여기에서 장기를 훔칠 수 있습니다. 왜 이것이 내가 잘못되었습니다. 빨리 시원하게 해 봅시다. 제가 주문을 제대로 받지 못한 것 같습니다.",0
681,"수진, 사기당한 10,000원만 빌릴 수 있을까? 무엇? 괜찮습니까? 죄송하지만 난 그렇게 많이 줄 돈이 없다. 조금 빌려주세요. 사기에 있었기 때문입니다. 지금 집세를 지불해야 합니다. 죄송합니다. 나도 정말 돈이 없다. 사기되어 힘들다. 정말 돈이 없어서 죄송합니다. 여기. 내 친구가 사기 때문에 당신보다 많은 돈을 잃었습니다. 저도 빌려주고 싶습니다만, 정말로 돈이 없고 아루바 들어오면 상환합니다.",1
682,"이 대리인, 잠시 내 자리에 오세요. 죄송합니다. 내가 뭘 잘못하고 있니? 오늘까지 비즈니스 파트너 명부를 선택하도록 말하지 않았습니까? 그것은. 듣고 있으므로 알려주세요. 연구 중이므로 시간이 부족해서 미리 말해 두지 마라! 시간이 부족한 이유는 무엇입니까! 죄송합니다! 점심 시간 전에 가능한 한 빨리 발송하겠습니다.",2
683,"김대리란? 몸 때문에 빨리 출발하시겠습니까? ? 네, 어제부터 열이 많이 나와서 죄송합니다. 그렇다면 오늘은 빨리 퇴근하고 내일 휴가를 가나요? 네. 죄송합니다. 죄송합니다. 휴가를 드릴 수 없습니다. 알고 계십니까? ? 질병에 대한 정당한 휴가입니다. Ay, 어떤 몸의 병으로 휴가에 가십니까? 아플 때도 참아, 약도 먹지 않고, 열심히 일해 돈을 벌었습니다! 최근 젊은이들과 달리 김대리는 약할 것이다 감독, 그러므로 최근 젊은이들은 끈기가 없다. 괜찮아.",2
684,이별하면 부품이 없습니다. 함께 죽으면 널 죽이고 죽을거야. 무엇을 말하고 있는가? 하지마,0
685,"영현 씨, 만원을 빌릴 수 있나요? 네. ? 또? 또한 슬프게도 말하십시오. 결코 상환하지 않습니다. 아, 다음 달은 꼭 전해드립니다. 한 번 빌려 보자. 죄송합니다. 이번 달에도 추가 자금이 없습니다. 아니. 다른 곳에 써야 하기 때문에 영현 씨, 이 모임에서 빠지고 싶습니까? 아니면 내 말을 듣는 것이 좋습니다. 괜찮아. 다음 달",1
686,"아 그래, 올해 대학에 갔다고 들었습니다. 대요아난 할머니가 그렇게 자랑스러워서 대학을 정말 잘 나왔다고 했습니다. 수업료는 비싸지 않습니까? 사립대에서 등록금이 비싸지만 좀 더 열심히 공부하고 서울대에 가야 했습니다.",3
687,어떻게 오늘까지 했니? 아직 할 수 없었습니다. 죄송합니다. 죄송합니다. 내일까지 갑니다. 무슨 장난을 치는 것은 정말. 왜 그런 말을 하는가? 내가 뭘 하는지 모르겠다. 곧 해보자. 죄송합니다.,2
